lat,lng,csq
23.7372467,90.42125,N/A
23.7372033,90.421255,"31,99"
23.73714,90.42124,N/A
23.7371183,90.42122,N/A
23.73709,90.4211933,"31,99"
23.737035,90.4211483,N/A
23.7370317,90.4211083,N/A
23.7370183,90.421085,"31,99"
23.7369517,90.42105,N/A
23.7369117,90.4210367,N/A
23.7368733,90.4210367,"31,99"
23.7368167,90.4210183,N/A
23.7368,90.4209983,N/A
23.7367817,90.420975,"31,99"
23.7367483,90.42095,N/A
23.7367333,90.4209267,N/A
23.7366983,90.4209083,"31,99"
23.73666,90.4208417,N/A
23.7366233,90.4208317,N/A
23.7365817,90.4208333,"31,99"
23.736515,90.42084,N/A
23.7365,90.420835,N/A
23.7364967,90.4208183,"31,99"
23.736485,90.4208183,N/A
23.7364417,90.4208167,N/A
23.736395,90.4208117,"31,99"
23.7363483,90.4208267,N/A
23.7363267,90.4208167,N/A
23.736275,90.4208217,"31,99"
23.7362133,90.4208717,N/A
23.7361717,90.4208767,N/A
23.7361283,90.4208683,"31,99"
23.7360267,90.4208033,N/A
23.735975,90.42078,N/A
23.73594,90.42078,"30,99"
23.7358717,90.420905,N/A
23.735835,90.4208683,N/A
23.7357883,90.420885,"31,99"
23.7357167,90.42085,N/A
23.7356867,90.4208183,N/A
23.7356667,90.4207817,"31,99"
23.7356467,90.42074,N/A
23.7356467,90.420685,N/A
23.7356167,90.4206417,"31,99"
23.7355983,90.4205667,N/A
23.7355917,90.42052,N/A
23.7355717,90.4204767,"31,99"
23.7355583,90.4204317,N/A
23.7355833,90.42038,N/A
23.7356,90.4203417,"31,99"
23.7356667,90.4202483,N/A
23.7357067,90.4202,N/A
23.73573,90.42016,"31,99"
23.7358033,90.42011,N/A
23.7358333,90.4200767,N/A
23.7358567,90.4200467,"31,99"
23.7359167,90.4199267,N/A
23.7359417,90.4198633,N/A
23.7359067,90.4197517,"31,99"
23.7359783,90.4196317,N/A
23.7360083,90.4196217,N/A
23.7360267,90.4196133,"31,99"
23.73614,90.419535,N/A
23.7361967,90.4194833,N/A
23.73627,90.4194183,"31,99"
23.7364433,90.4193167,N/A
23.7365283,90.4192683,N/A
23.73659,90.4192133,"31,99"
23.7367117,90.4191017,N/A
23.736775,90.4190417,N/A
23.7368283,90.4189733,"31,99"
23.7369317,90.4188283,N/A
23.7369833,90.4187567,N/A
23.73703,90.4186817,"30,99"
23.7371233,90.41859,N/A
23.7371767,90.4185617,N/A
23.7372117,90.418535,"30,99"
23.737235,90.4185633,N/A
23.7372267,90.418575,N/A
23.737225,90.418575,"31,99"
23.737245,90.4185583,N/A
23.7372467,90.41856,N/A
23.7372467,90.4185617,"31,99"
23.737255,90.41855,N/A
23.7372683,90.41854,N/A
23.7372867,90.4185267,"31,99"
23.7374133,90.41836,N/A
23.7374867,90.4182717,N/A
23.7375683,90.418165,"31,99"
23.7377333,90.4179167,N/A
23.737805,90.417815,N/A
23.7378483,90.4177217,"31,99"
23.7379433,90.4175533,N/A
23.7380033,90.4174867,N/A
23.738075,90.4174433,"30,99"
23.7382,90.4173317,N/A
23.7382567,90.41727,N/A
23.7383083,90.41721,"29,99"
23.738425,90.41706,N/A
23.73848,90.4169783,N/A
23.7385433,90.4169167,"31,99"
23.7386267,90.4167867,N/A
23.7386633,90.41674,N/A
23.7387,90.4166967,"31,99"
23.7388267,90.4165283,N/A
23.7389117,90.4165,N/A
23.7389767,90.4164367,"31,99"
23.73908,90.4162233,N/A
23.739095,90.4161633,N/A
23.739115,90.4161433,N/A
23.739185,90.415945,N/A
23.739545,90.4149483,N/A
23.7395517,90.4149067,N/A
23.7396383,90.4147883,N/A
23.740525,90.413425,N/A
23.7406033,90.413335,N/A
23.74072,90.413175,N/A
23.7413233,90.4125917,N/A
23.7413317,90.4125883,N/A
23.7413667,90.41258,N/A
23.7415033,90.4119317,N/A
23.74144,90.4118833,N/A
23.7411417,90.411705,N/A
23.7404317,90.4115133,N/A
23.740435,90.4115283,N/A
23.7404367,90.4115667,N/A
23.7407133,90.4112,N/A
23.7407017,90.411225,N/A
23.7407083,90.4112517,N/A
23.740645,90.4112667,N/A
23.740645,90.4112717,N/A
23.740675,90.4113417,N/A
23.7405733,90.411475,"30,99"
23.7405833,90.411445,N/A
23.7406083,90.411435,N/A
23.7406267,90.41144,"30,99"
23.7406383,90.4114533,N/A
23.7406383,90.4114633,N/A
23.7406317,90.4114617,"30,99"
23.7406033,90.4114683,N/A
23.7406033,90.4114517,N/A
23.7406033,90.41144,"30,99"
23.7406083,90.4113967,N/A
23.7406067,90.4113917,N/A
23.7406117,90.411385,"30,99"
23.7406233,90.4113933,N/A
23.7406233,90.4114133,N/A
23.740615,90.4114433,"30,99"
23.740575,90.4115067,N/A
23.7405767,90.4115083,N/A
23.7405717,90.4115017,"29,99"
23.7405667,90.4114867,N/A
23.74057,90.4114917,N/A
23.7405783,90.4114983,"30,99"
23.74056,90.4115633,N/A
23.7405633,90.4115617,N/A
23.7405683,90.41156,"25,99"
23.7405617,90.4115633,N/A
23.7405533,90.4115917,N/A
23.74055,90.411605,"31,99"
23.7405383,90.4115317,N/A
23.740535,90.4115133,N/A
23.7405417,90.4114933,"31,99"
23.740545,90.4114883,N/A
23.7405417,90.4114933,N/A
23.740535,90.41151,"31,99"
23.74052,90.41157,N/A
23.7405067,90.41161,N/A
23.740525,90.4115983,"31,99"
23.7405383,90.4116083,N/A
23.7405283,90.4116233,N/A
23.740535,90.4116233,"30,99"
23.740575,90.4115667,N/A
23.740585,90.4115417,N/A
23.7405867,90.4115233,"30,99"
23.7406183,90.4114967,N/A
23.74063,90.411475,N/A
23.740635,90.4114567,"31,99"
23.7406317,90.4114033,N/A
23.7406167,90.4114,N/A
23.74059,90.411415,"31,99"
23.74063,90.4113517,N/A
23.740635,90.4113467,N/A
23.7406267,90.4113617,"31,99"
23.7406217,90.4113733,N/A
